timestamp,dwsim_temperature,sht20_temperature,sht20_humidity,pump_calculated_status,exhaust_fan_status
2025-11-27T08:36:02.901000,24.0,24.2,45.9,1,1
2025-11-27T08:36:13.243000,24.0,24.2,45.9,1,1
2025-11-27T08:36:22.961000,24.0,24.2,45.849999999999994,1,1
2025-11-27T08:36:32.978000,24.0,24.2,45.80833333333333,1,1
2025-11-27T08:36:43.339000,24.0,24.2,45.8075,1,1
2025-11-27T08:36:53.026000,24.0,24.2,45.787,1,1
2025-11-27T08:37:03.049000,24.0,24.2,45.796666666666674,1,1
2025-11-27T08:37:13.139000,24.0,24.2,45.7,1,1
2025-11-27T08:37:23.106000,24.0,24.2,45.675000000000004,1,1
2025-11-27T08:37:33.120000,24.0,24.2,45.68000000000001,1,1
2025-11-27T08:37:43.147000,24.0,24.174999999999997,45.645,1,1
2025-11-27T08:37:53.177000,24.0,24.174999999999997,45.64555555555555,1,1
2025-11-27T08:38:03.202000,24.0,24.18,45.61454545454546,1,1
2025-11-27T08:38:13.248000,24.0,24.1,45.504999999999995,1,1
2025-11-27T08:38:23.262000,24.0,24.1,45.4775,1,1
2025-11-27T08:38:33.287000,24.0,24.100000000000005,45.464999999999996,1,1
2025-11-27T08:38:43.313000,24.0,24.1,45.49374999999999,1,1
2025-11-27T08:38:53.341000,24.0,24.1,45.523999999999994,1,1
2025-11-27T08:39:03.363000,24.0,24.099999999999998,45.504999999999995,1,1
2025-11-27T08:39:13.390000,24.0,24.0,45.5,1,0
2025-11-27T08:39:23.418000,24.0,24.05,45.525,1,1
2025-11-27T08:39:33.444000,24.0,24.066666666666666,45.52,1,1
2025-11-27T08:39:43.475000,24.0,24.066666666666666,45.519999999999996,1,1
2025-11-27T08:39:53.499000,24.0,24.075000000000003,45.528888888888886,1,1
2025-11-27T08:40:03.537000,24.0,24.060000000000002,45.53545454545454,1,1
2025-11-27T08:40:13.562000,24.0,24.0,45.620000000000005,1,0
2025-11-27T08:40:23.588000,24.0,24.0,45.59,1,0
2025-11-27T08:40:33.620000,24.0,24.0,45.625,1,0
2025-11-27T08:40:43.648000,24.0,24.0,45.60875,1,0
2025-11-27T08:40:53.665000,24.0,24.0,45.618,1,0
2025-11-27T08:41:03.693000,24.0,24.0,46.2,1,0
2025-11-27T08:41:13.718000,24.0,24.0,46.13333333333333,1,0
2025-11-27T08:41:23.746000,24.0,24.0,46.1325,1,0
2025-11-27T08:41:33.783000,24.0,24.0,46.126666666666665,1,0
2025-11-27T08:41:43.808000,24.0,24.0,46.19875,1,0
2025-11-27T08:41:53.846000,24.0,24.0,46.229,1,0
2025-11-27T08:42:03.864000,24.0,24.0,46.24333333333333,1,0
2025-11-27T08:42:13.894000,24.0,24.0,46.07,1,0
2025-11-27T08:42:23.955000,24.0,24.0,46.0275,1,0
2025-11-27T08:42:33.948000,24.0,24.0,46.02333333333333,1,0
2025-11-27T08:42:43.975000,24.0,24.0,46.019999999999996,1,0
2025-11-27T08:42:53.997000,24.0,24.0,46.007999999999996,1,0
2025-11-27T08:43:04.039000,24.0,24.0,46.00818181818181,1,0
2025-11-27T08:43:14.049000,24.0,24.0,46.004999999999995,1,0
2025-11-27T08:43:24.074000,24.0,23.95,45.9775,1,0
2025-11-27T08:43:34.103000,24.0,23.933333333333334,45.94833333333333,1,0
2025-11-27T08:43:44.123000,24.0,23.924999999999997,45.942499999999995,1,0
2025-11-27T08:43:54.152000,24.0,23.919999999999998,45.94799999999999,1,0
2025-11-27T08:44:04.183000,24.0,23.916666666666668,45.93583333333333,1,0
2025-11-27T08:44:14.206000,24.0,23.9,45.97,1,0
2025-11-27T08:44:24.238000,24.0,23.9,45.8275,1,0
2025-11-27T08:44:34.264000,24.0,23.899999999999995,45.72333333333333,1,0
2025-11-27T08:44:44.291000,24.0,23.9,45.68249999999999,1,0
2025-11-27T08:44:54.319000,24.0,23.9,45.682222222222215,1,0
2025-11-27T08:45:04.340000,24.0,23.9,45.68363636363636,1,0
2025-11-27T08:45:14.368000,24.0,23.9,45.739999999999995,1,0
2025-11-27T08:45:24.397000,24.0,23.9,45.730000000000004,1,0
2025-11-27T08:45:34.434000,24.0,23.899999999999995,45.708333333333336,1,0
2025-11-27T08:45:44.451000,24.0,23.9,45.6825,1,0
2025-11-27T08:45:54.482000,24.0,23.9,45.674,1,0
2025-11-27T08:46:04.512000,24.0,23.9,45.3,1,0
2025-11-27T08:46:14.535000,24.0,23.85,45.36666666666667,1,0
2025-11-27T08:46:24.562000,24.0,23.866666666666664,45.414,1,0
2025-11-27T08:46:34.593000,24.0,23.866666666666664,45.413333333333334,1,0
2025-11-27T08:46:44.622000,24.0,23.849999999999998,45.43625,1,0
2025-11-27T08:46:54.647000,24.0,23.839999999999996,45.463,1,0
2025-11-27T08:47:04.675000,24.0,23.833333333333332,45.49916666666667,1,0
2025-11-27T08:47:14.706000,24.0,23.8,45.7,1,0
2025-11-27T08:47:24.736000,24.0,23.8,45.800000000000004,1,0
2025-11-27T08:47:34.762000,24.0,23.8,45.833333333333336,1,0
2025-11-27T08:47:44.789000,24.0,23.8,45.81625,1,0
2025-11-27T08:47:54.818000,24.0,23.8,45.824999999999996,1,0
2025-11-27T08:48:04.845000,24.0,23.8,45.7,1,0
2025-11-27T08:48:14.869000,24.0,23.8,45.70000000000001,1,0
2025-11-27T08:48:24.904000,24.0,23.8,45.7,1,0
2025-11-27T08:48:34.925000,24.0,23.8,45.73333333333333,1,0
2025-11-27T08:48:44.954000,24.0,23.8,45.76625,1,0
2025-11-27T08:48:54.982000,24.0,23.8,45.82,1,0
2025-11-27T08:49:05.006000,24.0,23.8,45.85999999999999,1,0
2025-11-27T08:49:15.038000,24.0,23.8,45.879999999999995,1,0
2025-11-27T08:49:25.072000,24.0,23.8,45.885,1,0
2025-11-27T08:49:35.102000,24.0,23.8,45.87,1,0
2025-11-27T08:49:45.131000,24.0,23.8,45.848749999999995,1,0
2025-11-27T08:49:55.158000,24.0,23.8,45.864,1,0
2025-11-27T08:50:05.188000,24.0,23.8,45.86363636363637,1,0
2025-11-27T08:50:15.221000,24.0,23.8,45.93,1,0
2025-11-27T08:50:25.253000,24.0,23.75,45.8725,1,0
2025-11-27T08:50:35.287000,24.0,23.766666666666666,45.89333333333334,1,0
2025-11-27T08:52:54.107000,24.0,23.75,45.88125,1,0
2025-11-27T08:53:03.351000,24.0,23.7,45.9,1,0
2025-11-27T08:53:13.386000,24.0,23.7,45.93333333333334,1,0
2025-11-27T08:53:23.419000,24.0,23.7,45.932500000000005,1,0
2025-11-27T08:53:33.446000,24.0,23.7,45.910000000000004,1,0
2025-11-27T08:53:43.472000,24.0,23.7,45.88375,1,0
2025-11-27T08:53:53.499000,23.75,23.7,45.845,1,0
2025-11-27T08:54:03.529000,23.75,23.7,45.8075,1,0
2025-11-27T08:54:13.560000,23.0,23.7,45.505,1,1
2025-11-27T08:54:23.588000,23.0,23.7,45.43000000000001,1,1
2025-11-27T08:54:33.623000,23.0,23.7,45.425000000000004,1,1
2025-11-27T08:54:43.653000,23.0,23.7,45.3975,1,1
2025-11-27T08:54:53.686000,23.0,23.7,45.368,1,1
2025-11-27T08:55:03.704000,23.0,23.7,45.0,1,1
2025-11-27T08:55:13.746000,23.0,23.7,45.0,1,1
2025-11-27T08:55:23.781000,23.0,23.7,44.975,1,1
2025-11-27T08:55:33.813000,23.0,23.666666666666668,44.98,1,1
2025-11-27T08:55:43.843000,23.0,23.675,44.9825,1,1
2025-11-27T08:55:53.862000,23.0,23.660000000000004,44.974000000000004,1,1
2025-11-27T08:56:03.893000,23.0,23.650000000000002,44.9675,1,1
2025-11-27T08:56:13.928000,23.0,23.6,44.935,1,1
2025-11-27T08:56:23.955000,23.0,23.6,44.9275,1,1
2025-11-27T08:56:33.960000,23.0,23.600000000000005,44.906666666666666,1,1
2025-11-27T08:56:43.997000,23.0,23.6,44.88125,1,1
2025-11-27T08:56:53.988000,23.0,23.6,44.88111111111111,1,1
2025-11-27T08:57:04.005000,23.0,23.6,44.85545454545455,1,1
2025-11-27T08:57:14.024000,23.0,23.6,44.93,1,1
2025-11-27T08:57:24.048000,23.0,23.6,44.897499999999994,1,1
2025-11-27T08:57:34.072000,23.0,23.600000000000005,44.865,1,1
2025-11-27T08:57:44.098000,23.0,23.6,44.845,1,1
2025-11-27T08:57:54.332000,23.0,23.6,44.83,1,1
2025-11-27T08:58:04.150000,23.0,23.6,45.0,1,1
2025-11-27T08:58:14.177000,23.0,23.6,45.0,1,1
2025-11-27T08:58:24.437000,23.0,23.600000000000005,44.96,1,1
2025-11-27T08:58:34.233000,23.0,23.600000000000005,44.96,1,1
2025-11-27T08:58:44.271000,23.0,23.575000000000003,44.94,1,1
2025-11-27T08:58:54.353000,23.0,23.560000000000002,44.926,1,1
2025-11-27T08:59:04.323000,23.0,23.55,44.92416666666667,1,1
2025-11-27T08:59:14.453000,23.0,23.5,44.96,1,1
2025-11-27T08:59:25.125000,23.0,23.5,45.019999999999996,1,1
2025-11-27T08:59:34.416000,23.0,23.5,45.06666666666666,1,1
2025-11-27T08:59:44.445000,23.0,23.5,45.083749999999995,1,1
2025-11-27T08:59:54.475000,23.0,23.5,45.09499999999999,1,1
2025-11-27T09:00:04.508000,23.0,23.5,45.1,1,1
2025-11-27T09:00:14.536000,23.0,23.5,45.06666666666666,1,1
2025-11-27T09:00:24.557000,23.0,23.5,45.067499999999995,1,1
2025-11-27T09:00:34.590000,23.0,23.5,45.10666666666666,1,1
2025-11-27T09:00:44.616000,23.0,23.5,45.13125,1,1
2025-11-27T09:00:54.641000,23.0,23.5,45.138,1,1
2025-11-27T09:01:04.668000,23.0,23.5,45.135,1,1
2025-11-27T09:01:14.700000,23.0,23.5,45.115,1,1
2025-11-27T09:01:24.728000,22.5,23.5,45.0625,1,1
2025-11-27T09:01:34.753000,22.5,23.5,45.085,1,1
2025-11-27T09:01:44.783000,22.333333333333332,23.5,45.112500000000004,1,1
2025-11-27T09:01:54.809000,22.25,23.5,45.121,1,1
2025-11-27T09:02:05.006000,22.25,23.5,45.120909090909095,1,1
2025-11-27T09:02:14.876000,22.0,23.4,45.16,1,1
2025-11-27T09:02:24.895000,22.0,23.45,45.269999999999996,1,1
2025-11-27T09:02:34.923000,22.0,23.46666666666667,45.30833333333334,1,1
2025-11-27T09:02:44.956000,22.0,23.475,45.42,1,1
2025-11-27T09:02:54.983000,22.0,23.48,45.568,1,1
2025-11-27T09:03:05.159000,22.0,23.4,46.1,1,1
2025-11-27T09:03:15.040000,22.0,23.4,46.03333333333333,1,1
2025-11-27T09:03:25.065000,22.0,23.399999999999995,46.006,1,1
2025-11-27T09:03:35.096000,22.0,23.4,45.934285714285714,1,1
2025-11-27T09:03:45.122000,22.0,23.4,45.93375,1,1
2025-11-27T09:03:55.147000,22.0,23.4,45.88,1,1
2025-11-27T09:04:05.169000,22.0,23.400000000000002,45.865,1,1
2025-11-27T09:04:15.265000,22.0,23.4,45.785,1,1
2025-11-27T09:04:25.289000,22.0,23.4,45.7625,1,1
2025-11-27T09:04:35.717000,22.0,23.399999999999995,45.73500000000001,1,1
2025-11-27T09:04:45.287000,22.0,23.4,45.831250000000004,1,1
2025-11-27T09:04:55.297000,22.0,23.38,45.878,1,1
2025-11-27T09:05:05.397000,22.0,23.3,46.7,1,1
2025-11-27T09:05:15.356000,22.0,23.3,46.666666666666664,1,1
2025-11-27T09:05:26.124000,22.0,23.3,46.774,1,1
2025-11-27T09:05:35.411000,22.0,23.3,46.77333333333333,1,1
2025-11-27T09:05:45.438000,22.0,23.3,46.90125,1,1
2025-11-27T09:05:55.478000,22.0,23.3,47.090999999999994,1,1
2025-11-27T09:06:05.505000,22.0,23.3,47.291666666666664,1,1
2025-11-27T09:06:15.529000,22.0,23.3,48.894999999999996,1,1
2025-11-27T09:06:25.555000,22.0,23.3,49.52,1,1
2025-11-27T09:06:35.584000,22.0,23.3,49.88333333333333,1,1
2025-11-27T09:06:45.704000,22.0,23.3,49.985,1,1
2025-11-27T09:06:55.631000,22.0,23.3,49.976,1,1
2025-11-27T09:07:05.661000,22.0,23.3,51.0,1,1
2025-11-27T09:07:15.779000,22.0,23.3,51.0,1,1
2025-11-27T09:07:33.921000,22.0,23.3,51.45,1,1
2025-11-27T09:07:35.749000,22.0,23.266666666666666,51.824999999999996,1,1
2025-11-27T09:07:45.783000,22.0,23.25,51.98375,1,1
2025-11-27T09:07:55.811000,22.0,23.259999999999998,51.94500000000001,1,1
2025-11-27T09:08:05.960000,22.0,23.2,50.4,1,1
2025-11-27T09:08:15.866000,22.0,23.2,50.46666666666667,1,1
2025-11-27T09:08:25.897000,22.0,23.2,50.434000000000005,1,1
2025-11-27T09:08:35.923000,22.0,23.2,50.44285714285714,1,1
2025-11-27T09:08:45.955000,22.0,23.2,50.46000000000001,1,1
2025-11-27T09:08:55.999000,22.0,23.2,50.49090909090909,1,1
2025-11-27T09:09:06.005000,22.0,23.2,50.490833333333335,1,1
2025-11-27T09:09:16.035000,22.0,23.2,50.345,1,1
2025-11-27T09:09:26.065000,22.0,23.2,50.2575,1,1
2025-11-27T09:09:36.125000,22.0,23.166666666666668,50.13166666666666,1,1
2025-11-27T09:09:46.117000,22.0,23.15,50.065,1,1
2025-11-27T09:09:56.146000,22.0,23.139999999999997,49.94799999999999,1,1
2025-11-27T09:10:06.176000,22.0,23.1,49.2,1,1
2025-11-27T09:10:16.201000,22.0,23.1,49.1,1,1
2025-11-27T09:10:26.227000,22.0,23.100000000000005,49.06,1,1
2025-11-27T09:10:36.276000,22.0,23.1,49.05142857142857,1,1
2025-11-27T09:10:46.312000,22.0,23.1,49.05125,1,1
2025-11-27T09:10:56.312000,22.0,23.1,49.04600000000001,1,1
2025-11-27T09:11:06.340000,22.0,23.099999999999998,49.05083333333334,1,1
2025-11-27T09:11:16.470000,22.0,23.0,49.125,1,1
2025-11-27T09:11:26.400000,22.0,23.0,49.1175,1,1
2025-11-27T09:11:36.468000,22.0,23.03333333333333,49.115,1,1
2025-11-27T09:11:46.534000,22.0,23.025,49.10125,1,1
2025-11-27T09:11:56.522000,22.0,23.02,49.061,1,1
2025-11-27T09:12:06.558000,22.0,23.0,48.4,1,1
2025-11-27T09:12:16.599000,22.0,23.0,48.56666666666666,1,1
2025-11-27T09:12:26.632000,22.0,23.0,48.567499999999995,1,1
2025-11-27T09:12:36.673000,22.0,23.0,48.53999999999999,1,1
2025-11-27T09:12:46.710000,22.0,23.0,48.535,1,1
2025-11-27T09:12:56.744000,22.0,23.0,48.56099999999999,1,1
2025-11-27T09:13:06.780000,22.0,23.0,48.589166666666664,1,1
2025-11-27T09:13:16.814000,22.0,23.0,48.645,1,1
2025-11-27T09:13:26.873000,22.0,23.0,48.66,1,1
2025-11-27T09:13:36.988000,22.0,23.0,48.666666666666664,1,1
2025-11-27T09:13:46.913000,22.0,23.0,48.721250000000005,1,1
2025-11-27T09:13:56.945000,22.0,23.0,48.739,1,1
2025-11-27T09:14:06.983000,22.0,23.0,49.0,1,1
2025-11-27T09:14:17.013000,22.0,23.0,49.0,1,1
2025-11-27T09:14:27.152000,22.0,23.0,49.025,1,1
2025-11-27T09:14:37.082000,22.0,22.96666666666667,49.00333333333333,1,1
2025-11-27T09:14:47.117000,22.0,22.950000000000003,49.015,1,1
2025-11-27T09:14:57.147000,22.0,22.940000000000005,49.034,1,1
2025-11-27T09:15:07.178000,22.0,22.9,49.0,1,1
2025-11-27T09:15:17.223000,22.0,22.9,49.0,1,1
2025-11-27T09:15:27.243000,22.0,22.899999999999995,49.0,1,1
2025-11-27T09:15:37.424000,22.0,22.9,48.971428571428575,1,1
2025-11-27T09:15:47.309000,22.0,22.88,48.941111111111105,1,1
2025-11-27T09:15:57.340000,22.0,22.88,48.940999999999995,1,1
2025-11-27T09:16:07.367000,22.0,22.866666666666664,48.912499999999994,1,1
2025-11-27T09:16:17.409000,22.0,22.8,48.805,1,1
2025-11-27T09:16:27.434000,22.0,22.8,48.802499999999995,1,1
2025-11-27T09:16:37.461000,22.0,22.8,48.80166666666667,1,1
2025-11-27T09:16:47.534000,22.0,22.8,48.80125,1,1
2025-11-27T09:16:57.522000,22.0,22.8,48.811,1,1
2025-11-27T09:17:23.238000,22.0,22.8,48.9,1,1
2025-11-27T09:17:26.170000,22.0,22.8,49.0,1,1
2025-11-27T09:17:39.892000,22.0,22.8,48.92,1,1
2025-11-27T09:17:47.667000,22.0,22.8,48.92,1,1
2025-11-27T09:17:57.820000,22.0,22.78,48.928000000000004,1,1
2025-11-27T09:18:07.755000,22.0,22.766666666666666,48.93416666666667,1,1
2025-11-27T09:18:17.759000,22.0,22.7,48.915,1,1
2025-11-27T09:18:27.789000,22.0,22.7,48.96,1,1
2025-11-27T09:18:37.821000,22.0,22.7,48.949999999999996,1,1
2025-11-27T09:18:47.851000,22.0,22.7,48.93125,1,1
2025-11-27T09:18:57.884000,22.0,22.7,48.928,1,1
2025-11-27T09:19:07.971000,22.0,22.7,48.8,1,1
2025-11-27T09:19:17.938000,22.0,22.7,48.9,1,1
2025-11-27T09:19:27.975000,22.0,22.7,48.9,1,1
2025-11-27T09:19:37.997000,22.0,22.7,48.86666666666667,1,1
2025-11-27T09:19:48.031000,22.0,22.7,48.85875,1,1
2025-11-27T09:19:58.058000,22.0,22.7,48.883,1,1
2025-11-27T09:20:08.101000,22.0,22.7,49.1,1,1
2025-11-27T09:20:18.176000,22.0,22.7,48.96666666666667,1,1
2025-11-27T09:20:28.144000,22.0,22.7,48.854,1,1
2025-11-27T09:20:38.176000,22.0,22.7,48.88857142857143,1,1
2025-11-27T09:20:48.200000,22.0,22.7,48.878888888888895,1,1
2025-11-27T09:20:58.264000,22.0,22.7,48.83545454545455,1,1
2025-11-27T09:21:08.264000,22.0,22.7,48.83583333333334,1,1
2025-11-27T09:21:18.289000,22.0,22.7,48.57,1,1
2025-11-27T09:21:28.317000,22.0,22.7,48.5525,1,1
2025-11-27T09:21:38.386000,22.0,22.7,48.54333333333333,1,1
2025-11-27T09:21:48.382000,22.0,22.7,48.5375,1,1
2025-11-27T09:21:58.400000,22.0,22.7,48.534000000000006,1,1
2025-11-27T09:22:08.430000,22.0,22.7,48.8,1,1
2025-11-27T09:22:18.462000,22.0,22.7,48.833333333333336,1,1
2025-11-27T09:22:28.483000,22.0,22.7,48.826,1,1
2025-11-27T09:22:38.511000,22.0,22.7,48.794285714285714,1,1
2025-11-27T09:22:48.552000,22.0,22.7,48.76111111111111,1,1
2025-11-27T09:22:58.568000,22.0,22.7,48.761,1,1
2025-11-27T09:23:08.602000,22.0,22.7,48.7475,1,1
2025-11-27T09:23:18.627000,22.0,22.7,48.775,1,1
2025-11-27T09:23:28.656000,22.0,22.7,48.879999999999995,1,1
2025-11-27T09:23:38.702000,22.0,22.666666666666668,48.849999999999994,1,1
2025-11-27T09:23:48.709000,22.0,22.675,48.83125,1,1
2025-11-27T09:23:58.739000,22.0,22.660000000000004,48.827999999999996,1,1
2025-11-27T09:24:08.765000,22.0,22.6,48.9,1,1
2025-11-27T09:24:18.797000,22.0,22.6,48.9,1,1
2025-11-27T09:24:28.821000,22.0,22.600000000000005,48.879999999999995,1,1
2025-11-27T09:24:38.938000,22.0,22.600000000000005,48.879999999999995,1,1
2025-11-27T09:24:50.090000,22.0,22.6,48.857499999999995,1,1
2025-11-27T09:24:58.912000,22.0,22.6,48.861999999999995,1,1
2025-11-27T09:25:08.941000,22.0,22.6,49.0,1,1
2025-11-27T09:25:18.970000,22.0,22.6,49.23333333333333,1,1
2025-11-27T09:25:29.026000,22.0,22.600000000000005,49.50599999999999,1,1
2025-11-27T09:25:39.031000,22.0,22.6,49.71999999999999,1,1
2025-11-27T09:25:49.052000,22.0,22.6,49.85111111111111,1,1
2025-11-27T09:25:59.127000,22.0,22.599999999999998,49.891818181818174,1,1
2025-11-27T09:26:09.111000,22.0,22.6,50.0,1,1
2025-11-27T09:26:19.141000,22.0,22.6,50.0,1,1
2025-11-27T09:26:29.319000,22.0,22.6,50.05,1,1
